"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
6.57420383324719e-13,0.478572760281138,1,1,1.89751245239014e-08,"Control","mz-806.548325063756"
6.57420383324719e-13,0.351678663863424,1,1,1.89751245239014e-08,"Control","mz-822.48793616412"
7.09906121877214e-13,-0.240984792292199,1,1,2.0490020395742e-08,"Control","mz-819.515912443651"
8.27514044744182e-13,0.395386123741663,1,1,2.38845378734513e-08,"Control","mz-901.575524173167"
8.93289180643696e-13,-0.596082472022795,1,1,2.5783005620919e-08,"Control","mz-857.588015070815"
9.28074401025834e-13,0.67939924600424,1,1,2.67870114368086e-08,"Control","mz-755.571045680089"
1.04060146948058e-12,0.283710382365002,1,1,3.00348802136179e-08,"Control","mz-577.520428184442"
1.16648807761967e-12,1.01209763425448,1,0.983,3.36683453843364e-08,"Control","mz-730.517958878084"
1.16648807761967e-12,-0.508250552215188,1,1,3.36683453843364e-08,"Control","mz-702.505910891075"
1.16648807761967e-12,-1.08565432255278,1,1,3.36683453843364e-08,"Control","mz-864.64050142489"
1.41027906643931e-12,-0.870495740346297,1,1,4.07048846946377e-08,"Control","mz-839.615303787333"
1.46472049676734e-12,-0.258919811994466,1,1,4.22762276981957e-08,"Control","mz-767.488745302941"
1.66291061671484e-12,-1.78081156786974,0.3,0.85,4.79965891302405e-08,"Control","mz-424.237659227107"
1.68551283230839e-12,-1.70407331500744,0.383,0.9,4.8648956878917e-08,"Control","mz-453.286245862779"
1.70386844982345e-12,0.56627807859612,1,1,4.91787550672543e-08,"Control","mz-605.457163757108"
1.70386844982345e-12,0.721897801099957,1,1,4.91787550672543e-08,"Control","mz-782.609473803926"
1.70386844982345e-12,-0.318770006329889,1,1,4.91787550672543e-08,"Control","mz-832.583748217563"
1.76940403922399e-12,0.329862381877676,1,1,5.10703087841221e-08,"Control","mz-964.513486611471"
1.9079793744348e-12,0.492412951851136,1,1,5.50700086843117e-08,"Control","mz-530.284584989415"
1.9079793744348e-12,-0.467550100073967,1,1,5.50700086843117e-08,"Control","mz-817.633191803709"
2.39073654707742e-12,0.315885893155598,1,1,6.90038289582956e-08,"Control","mz-779.485288444969"
2.48208670579851e-12,0.318603972329833,1,1,7.16404685894623e-08,"Control","mz-823.475514115791"
2.7161826517979e-12,-1.60194881555279,0.483,0.917,7.83971798788427e-08,"Control","mz-462.198205468911"
2.77716803823003e-12,0.197979918648617,1,1,8.01574010874334e-08,"Control","mz-757.500210486359"
2.99169375600399e-12,1.22762826918752,0.983,0.967,8.63492568795433e-08,"Control","mz-261.029601144873"
2.9927256555124e-12,-0.240014439278045,1,1,8.63790405950545e-08,"Control","mz-819.507717325502"
3.34715595088931e-12,-0.337725763190947,1,1,9.66089622105182e-08,"Control","mz-771.567234101355"
3.34715595088931e-12,0.264459472260635,1,1,9.66089622105182e-08,"Control","mz-795.454631920927"
3.34715595088931e-12,-0.52856940034855,1,1,9.66089622105182e-08,"Control","mz-937.590995738991"
3.4742052630864e-12,-0.915113866354398,1,1,1.00275986508463e-07,"Control","mz-833.66681092849"
3.4742052630864e-12,-0.455224975075051,1,1,1.00275986508463e-07,"Control","mz-836.489372190825"
3.5085913742988e-12,-1.87503276233657,0.15,0.75,1.01268472836386e-07,"Control","mz-382.192273308314"
